k,termino_racionalizado,termino_sustractivo,diferencia_absoluta,error_relativo
412243,1.2128768711640088e-06,1.2128730304539204e-06,3.840710088425523e-12,3.166611697970264e-06
414385,1.2066073820222066e-06,1.2065866030752659e-06,2.0778946940681274e-11,1.7220967856053492e-05
416538,1.200370674462545e-06,1.2003583833575249e-06,1.2291105020025657e-11,1.023942460567765e-05
418702,1.194166734334412e-06,1.1941883713006973e-06,2.1636966285367497e-11,1.8118882115257722e-05
420877,1.1879955426390474e-06,1.1880183592438698e-06,2.2816604822361106e-11,1.9205968375668854e-05
423064,1.181854282092784e-06,1.1818483471870422e-06,5.934905741785827e-12,5.021689925492773e-06
425262,1.1757457755438031e-06,1.1757365427911282e-06,9.232752674990458e-12,7.85267773615444e-06
427472,1.169667253058249e-06,1.1696829460561275e-06,1.5692997878463398e-11,1.341663437822337e-05
429693,1.1636214692799813e-06,1.163629349321127e-06,7.880041145681493e-12,6.771997040031804e-06
431925,1.1576083810831278e-06,1.1576339602470398e-06,2.5579163912030155e-11,2.209656074543686e-05
434169,1.1516252887685138e-06,1.1516385711729527e-06,1.3282404438861808e-11,1.1533616505647681e-05
436425,1.1456722231754453e-06,1.1456431820988655e-06,2.9041076579821567e-11,2.5348503692730525e-05
438692,1.1397518076448865e-06,1.1397642083466053e-06,1.2400701718815856e-11,1.0880177276875663e-05
440972,1.1338588391085085e-06,1.133885234594345e-06,2.6395485836638058e-11,2.3279340360737843e-05
443263,1.1279985020165539e-06,1.1280062608420849e-06,7.758825530994139e-12,6.878400562698863e-06
445566,1.122168208524372e-06,1.1221854947507381e-06,1.728622636619144e-11,1.540430947417631e-05
447881,1.1163679638104248e-06,1.1163647286593914e-06,3.2351510333683938e-12,2.897925359955751e-06
450208,1.1105977681413554e-06,1.1106021702289581e-06,4.4020876027748635e-12,3.9637101109450206e-06
452547,1.1048576169975488e-06,1.1048396117985249e-06,1.8005199023929093e-11,1.629639760538397e-05
454898,1.099147501196743e-06,1.099135261029005e-06,1.2240167737865838e-11,1.113605564725284e-05
457261,1.0934674070156915e-06,1.0934891179203987e-06,2.17109047071877e-11,1.985509999465045e-05
459637,1.0878149496220024e-06,1.0878429748117924e-06,2.802518978992449e-11,2.576282831897353e-05
462025,1.0821925220484051e-06,1.082196831703186e-06,4.309654780887065e-12,3.982336500283357e-06
464426,1.076597778762215e-06,1.0766088962554932e-06,1.1117493278094067e-11,1.0326505866356199e-05
466839,1.0710330542208908e-06,1.0710209608078003e-06,1.2093413090484285e-11,1.1291353747510138e-05
469264,1.0654983122494637e-06,1.0654912330210209e-06,7.079228442830453e-12,6.644054112000322e-06
471702,1.0599912656707798e-06,1.060019712895155e-06,2.8447224375175253e-11,2.6837225264467992e-05
474153,1.0545119402375268e-06,1.0544899851083755e-06,2.195512915126328e-11,2.082018070494103e-05
476617,1.0490603566374042e-06,1.049076672643423e-06,1.6316006018910005e-11,1.5552971681446777e-05
479093,1.0436387089760347e-06,1.0436633601784706e-06,2.4651202435957447e-11,2.362043705732605e-05
481582,1.0382447848953264e-06,1.0382500477135181e-06,5.262818191716789e-12,5.068957020812173e-06
484084,1.0328785913177602e-06,1.0328949429094791e-06,1.6351591718920708e-11,1.5831087851340912e-05
486599,1.027540130578715e-06,1.0275398381054401e-06,2.924732747892759e-13,2.8463440607867424e-07
489127,1.0222294005431667e-06,1.0222429409623146e-06,1.3540419147889556e-11,1.3245969193113392e-05
491669,1.016944326364857e-06,1.016946043819189e-06,1.7174543321490617e-12,1.6888381080685408e-06
494223,1.011689055344426e-06,1.011707354336977e-06,1.8298992550973804e-11,1.8087565991058364e-05
496791,1.0064594567926823e-06,1.006468664854765e-06,9.208062082588755e-12,9.14896474015197e-06
499372,1.0012575795188733e-06,1.0012299753725529e-06,2.7604146320466406e-11,2.7569475512715534e-05
501967,9.960814157096062e-07,9.961077012121677e-07,2.6285502561539852e-11,2.6388909728643134e-05
504575,9.90932963384054e-07,9.909272193908691e-07,5.743993184856923e-12,5.796550722504056e-06
507196,9.8581219094692e-07,9.85804945230484e-07,7.245716436054189e-12,7.349996787009024e-06
509831,9.807171396002188e-07,9.807408787310123e-07,2.373913079356711e-11,2.4205889583253506e-05
512480,9.75647830158297e-07,9.756768122315407e-07,2.898207324367416e-11,2.9705465791864546e-05
515143,9.706042788109882e-07,9.70612745732069e-07,8.466921080784679e-12,8.723350252645542e-06
517819,9.655883619556907e-07,9.656068868935108e-07,1.8524937820124456e-11,1.918512955417594e-05
520510,9.605963382058722e-07,9.606010280549526e-07,4.689849080400426e-12,4.882226689682958e-06
523214,9.556319211633163e-07,9.556533768773079e-07,2.1455713991606537e-11,2.245185988082935e-05
525932,9.506932455137701e-07,9.506475180387497e-07,4.572747502037969e-11,4.8099084784880134e-05
528665,9.457785175859055e-07,9.457580745220184e-07,2.0443063887078e-11,2.161506473974352e-05
531412,9.408895546196875e-07,9.408686310052872e-07,2.0923614400307333e-11,2.2238119551411928e-05
534172,9.360280958185041e-07,9.359791874885559e-07,4.8908329948198016e-11,5.2250920850223435e-05
536948,9.311888674500443e-07,9.312061592936516e-07,1.7291843607270934e-11,1.856964168248993e-05
539738,9.263753895400563e-07,9.264331310987473e-07,5.774155869099389e-11,6.233062680957281e-05
542542,9.215876374540134e-07,9.21543687582016e-07,4.39498719974142e-11,4.768930290648269e-05
545361,9.168239019650831e-07,9.167706593871117e-07,5.324257797146076e-11,5.807285113023644e-05
548194,9.120858674111427e-07,9.121140465140343e-07,2.817910289157312e-11,3.0895230261111774e-05
551042,9.073718518726129e-07,9.073410183191299e-07,3.083355348291788e-11,3.398116595669604e-05
553905,9.026818678285853e-07,9.026844054460526e-07,2.5376174672106215e-12,2.8111980063528892e-06
556783,8.980159236176334e-07,8.980277925729752e-07,1.1868955341737965e-11,1.3216865124088436e-05
559676,8.933740235414793e-07,8.933711796998978e-07,2.843841581485896e-12,3.1832597619219413e-06
562584,8.887561679671037e-07,8.887145668268204e-07,4.1601140283297006e-11,4.68082718103137e-05
565507,8.841623534272946e-07,8.841743692755699e-07,1.201584827529497e-11,1.359009262124509e-05
568445,8.795925727196353e-07,8.796341717243195e-07,4.1599004684114566e-11,4.72934924353596e-05
571398,8.750468150039328e-07,8.75093974173069e-07,4.715916913624838e-11,5.389330985226937e-05
574367,8.705235502729458e-07,8.705537766218185e-07,3.02263488727078e-11,3.4722034645967434e-05
577351,8.660243075696153e-07,8.660135790705681e-07,1.0728499047200804e-11,1.2388219306810155e-05
580351,8.615475806875993e-07,8.615897968411446e-07,4.221615354529931e-11,4.9000373852372364e-05
583366,8.57094859830077e-07,8.570495992898941e-07,4.526054018294199e-11,5.280692056876306e-05
586397,8.526646623356472e-07,8.526258170604706e-07,3.884527517663725e-11,4.555750565554223e-05
589444,8.482570015126802e-07,8.482020348310471e-07,5.496668163315972e-11,6.479956137719901e-05
592506,8.438733109869672e-07,8.438946679234505e-07,2.1356936483297495e-11,2.5308226015963353e-05
595584,8.395121427030404e-07,8.394708856940269e-07,4.1257009013435785e-11,4.914402891255091e-05
598679,8.351721039148713e-07,8.351635187864304e-07,8.585128440913321e-12,1.0279472219762263e-05
601789,8.308559976996171e-07,8.308561518788338e-07,1.5417921663664705e-13,1.8556671320123047e-07
604916,8.265610431855967e-07,8.265487849712372e-07,1.2258214359471583e-11,1.4830379994958356e-05
608059,8.22288626596534e-07,8.222414180636406e-07,4.720853289345478e-11,5.741114660536126e-05
611218,8.180387357696687e-07,8.180504664778709e-07,1.1730708202222592e-11,1.4340040011901773e-05
614394,8.138100306963752e-07,8.138595148921013e-07,4.94841957260585e-11,6.080558589787225e-05
617586,8.096038446462069e-07,8.095521479845047e-07,5.169666170215339e-11,6.385426902801406e-05
620795,8.054188580766205e-07,8.05361196398735e-07,5.766167788549766e-11,7.159216264590148e-05
624020,8.012563699876269e-07,8.012866601347923e-07,3.029014716538434e-11,3.7803315268310546e-05
627262,7.971150810979818e-07,7.970957085490227e-07,1.9372548959162453e-11,2.430332761045976e-05
630521,7.929949993730353e-07,7.9302117228508e-07,2.6172912044702856e-11,3.3005141350696935e-05
633797,7.888961292017616e-07,7.889466360211372e-07,5.0506819375666784e-11,6.402214119971879e-05
637090,7.848184714870615e-07,7.848720997571945e-07,5.3628270133029974e-11,6.833206923814622e-05
640400,7.807620237346895e-07,7.807975634932518e-07,3.553975856232435e-11,4.551932276665278e-05
643727,7.767267801408025e-07,7.767230272293091e-07,3.75291149337704e-12,4.831700913797159e-06
647072,7.727115375100475e-07,7.727649062871933e-07,5.336877714578614e-11,6.90668827305975e-05
650434,7.687175024671288e-07,7.686903700232506e-07,2.7132443878252226e-11,3.529572800303508e-05
653813,7.647446594052239e-07,7.647322490811348e-07,1.2410324089117872e-11,1.6228062447366334e-05
657210,7.607918321384498e-07,7.60774128139019e-07,1.7703999430746383e-11,2.327049093177513e-05
660624,7.568601806772289e-07,7.568160071969032e-07,4.4173480325639145e-11,5.836412253332349e-05
664057,7.529474126463791e-07,7.529743015766144e-07,2.688893023532098e-11,3.571156469057333e-05
667507,7.490558151445894e-07,7.490161806344986e-07,3.9634510090852377e-11,5.291262585445888e-05
670975,7.451842468046088e-07,7.451744750142097e-07,9.771790399028588e-12,1.3113254125983696e-05
674461,7.413327086365634e-07,7.413327693939209e-07,6.075735746914076e-14,8.195693615203333e-08
677965,7.375011984390462e-07,7.37491063773632e-07,1.0134665414175375e-11,1.3741896875050292e-05
681488,7.336886342822337e-07,7.336493581533432e-07,3.9276128890528514e-11,5.35324210507258e-05
685028,7.298971720860076e-07,7.299240678548813e-07,2.6895768873664097e-11,3.684870951999637e-05
688588,7.261236036639274e-07,7.260823622345924e-07,4.1241429334948975e-11,5.679670668581763e-05
692165,7.223711109341546e-07,7.223570719361305e-07,1.403899802408242e-11,1.9434606134688157e-05
695761,7.186375781334996e-07,7.186317816376686e-07,5.796495831019475e-12,8.065951471776047e-06
699376,7.149230170891544e-07,7.149064913392067e-07,1.652574994774166e-11,2.3115425790915355e-05
703010,7.112274363092234e-07,7.111812010407448e-07,4.6235268478638105e-11,6.500771218636763e-05
706662,7.075518423231328e-07,7.075723260641098e-07,2.0483740976985533e-11,2.8950162732571595e-05
710334,7.038942244067612e-07,7.038470357656479e-07,4.7188641113276186e-11,6.703939239314907e-05
714025,7.00255593291208e-07,7.002381607890129e-07,1.7432502195059394e-11,2.4894484759666777e-05
717734,6.966369156257853e-07,6.966292858123779e-07,7.629813407367135e-12,1.09523529922518e-05
721463,6.930362333200176e-07,6.93020410835743e-07,1.5822484274684053e-11,2.2830673944543727e-05
725212,6.894535666808634e-07,6.89411535859108e-07,4.2030821755470036e-11,6.096251261388485e-05
728980,6.858898735215846e-07,6.859190762042999e-07,2.9202682715276825e-11,4.2576343291585026e-05
732767,6.823451383588061e-07,6.82310201227665e-07,3.493713114113135e-11,5.1201553549810624e-05
736574,6.788184215024825e-07,6.788177415728569e-07,6.799296255696028e-13,1.0016369680490709e-06
740401,6.753097308077272e-07,6.753252819180489e-07,1.555111032167792e-11,2.3028115266571807e-05
744248,6.718190710620308e-07,6.718328222632408e-07,1.3751201210042244e-11,2.046860799635228e-05
748115,6.683464440624459e-07,6.683403626084328e-07,6.081454013083793e-12,9.099253938000428e-06
752002,6.648918486915978e-07,6.648479029536247e-07,4.394573797307051e-11,6.609456569447917e-05
755909,6.614552809925285e-07,6.614718586206436e-07,1.6577628115158078e-11,2.5062356581813022e-05
759836,6.580367342423674e-07,6.579793989658356e-07,5.7335276531834966e-11,8.713081435772444e-05
763784,6.546353419288512e-07,6.546033546328545e-07,3.198729599671134e-11,4.886276977112529e-05
767752,6.512519667806635e-07,6.512273102998734e-07,2.4656480790166173e-11,3.7860124879239375e-05
771741,6.478857544173371e-07,6.478512659668922e-07,3.4488450444877455e-11,5.3232302469582686e-05
775751,6.445367134554674e-07,6.445916369557381e-07,5.492350027065012e-11,8.52139205169496e-05
779781,6.412056718486273e-07,6.41215592622757e-07,9.920774129654355e-12,1.5472062343198367e-05
783833,6.378909793282453e-07,6.378395482897758e-07,5.143103846949023e-11,8.062669035334468e-05
787905,6.34594272151844e-07,6.345799192786217e-07,1.4352873222328214e-11,2.261740115248613e-05
791999,6.313139284264256e-07,6.313202902674675e-07,6.361841041876058e-12,1.007714348665361e-05
796113,6.280515454461901e-07,6.280606612563133e-07,9.11581012319926e-12,1.4514429889226791e-05
800250,6.248047485158448e-07,6.248010322451591e-07,3.716270685610919e-12,5.947891232322598e-06
804407,6.215758937948163e-07,6.21541403234005e-07,3.4490560811371914e-11,5.548889710120793e-05
808587,6.18362649906329e-07,6.183981895446777e-07,3.55396383487615e-11,5.7473779107042e-05
812788,6.151665624982293e-07,6.151385605335236e-07,2.800196470576428e-11,4.55193217785547e-05
817011,6.119868643137152e-07,6.119953468441963e-07,8.482530481128213e-12,1.3860641421839275e-05
821256,6.088235580620594e-07,6.088521331548691e-07,2.8575092809717644e-11,4.693493284109235e-05
825523,6.056766437759051e-07,6.057089194655418e-07,3.2275689636730655e-11,5.3288648271985154e-05
829812,6.025461188797203e-07,6.025657057762146e-07,1.9586896494274743e-11,3.250688350742603e-05
834123,5.99431978257188e-07,5.994224920868874e-07,9.486170300632419e-12,1.5825265659354515e-05
838457,5.963335030893918e-07,5.962792783975601e-07,5.422469183170942e-11,9.093014487831151e-05
842813,5.932514092685139e-07,5.932524800300598e-07,1.0707615458991853e-12,1.8049035015684954e-06
847192,5.901849875823023e-07,5.902256816625595e-07,4.0694080257240524e-11,6.895139848260825e-05
851593,5.871349341761001e-07,5.870824679732323e-07,5.246620286783431e-11,8.935970219768605e-05
856018,5.84099867058671e-07,5.84055669605732e-07,4.419745293903344e-11,7.566763053995687e-05
860465,5.810811596053659e-07,5.810288712382317e-07,5.22883671341939e-11,8.99846196522787e-05
864936,5.78077453129287e-07,5.781184881925583e-07,4.103506327133762e-11,7.098540697133907e-05
869430,5.750894264056159e-07,5.75091689825058e-07,2.263419442089719e-12,3.93576953107343e-06
873947,5.721170734607892e-07,5.720648914575577e-07,5.2182003231514587e-11,9.120861035637481e-05
878488,5.691597380952706e-07,5.691545084118843e-07,5.229683386303526e-12,9.188428197337e-06
883052,5.662180709627968e-07,5.662441253662109e-07,2.6054403414118996e-11,4.601478608730397e-05
887640,5.632914244511754e-07,5.633337423205376e-07,4.231786936219798e-11,7.512606712134667e-05
892252,5.603798030151157e-07,5.604233592748642e-07,4.35562597485041e-11,7.772631974626897e-05
896887,5.574838301813323e-07,5.575129762291908e-07,2.914604785847988e-11,5.228142285131314e-05
901547,5.546022558999655e-07,5.546025931835175e-07,3.37283551960185e-13,6.081539488382849e-07
906231,5.517357053553099e-07,5.516922101378441e-07,4.3495217465774524e-11,7.883342883847662e-05
910940,5.488835708167929e-07,5.488982424139977e-07,1.467159720477639e-11,2.6729889515446067e-05
915673,5.460464598168242e-07,5.461042746901512e-07,5.781487332704679e-11,0.00010587903700802541
920430,5.432243625260502e-07,5.431938916444778e-07,3.047088157240168e-11,5.609262705138791e-05
925212,5.404166828790093e-07,5.403999239206314e-07,1.6758958377878316e-11,3.1011178797436165e-05
930019,5.376234248976155e-07,5.37605956196785e-07,1.7468700830557104e-11,3.2492447355477166e-05
934851,5.348445902072705e-07,5.348119884729385e-07,3.260173433192432e-11,6.0955527883884996e-05
939708,5.320801780977266e-07,5.32134436070919e-07,5.4257973192457284e-11,0.00010197330294550417
944591,5.293296252027173e-07,5.293404683470726e-07,1.084314435532416e-11,2.0484673139485747e-05
949498,5.265940528572586e-07,5.265465006232262e-07,4.755223403246797e-11,9.030150221874558e-05
954431,5.238723385974081e-07,5.238689482212067e-07,3.3903762014401778e-12,6.471760296635276e-06
959390,5.211644899361722e-07,5.211913958191872e-07,2.6905883014989904e-11,5.162647021151635e-05
964375,5.184705119894912e-07,5.185138434171677e-07,4.333142767641663e-11,8.357549113091103e-05
969385,5.157909396162175e-07,5.158362910151482e-07,4.5351398930681376e-11,8.792593170486053e-05
974422,5.131247036703485e-07,5.131587386131287e-07,3.403494278017825e-11,6.632879402751117e-05
979484,5.104728612206731e-07,5.104811862111092e-07,8.32499043606845e-12,1.6308389864568387e-05
984573,5.07834360682114e-07,5.078036338090897e-07,3.072687302433266e-11,6.050569910838817e-05
989689,5.052092121867297e-07,5.052424967288971e-07,3.328454216740188e-11,6.588269050624442e-05
994831,5.025979286932893e-07,5.025649443268776e-07,3.2984366411741634e-11,6.562774044353526e-05
1000000,4.999999999998749e-07,5.00003807246685e-07,3.807246810093941e-12,7.614493620189787e-06
1005195,4.974159242732766e-07,4.974426701664925e-07,2.6745893215862564e-11,5.376967626225125e-05
1010418,4.948447078336664e-07,4.948815330862999e-07,3.682525263346876e-11,7.441779623082669e-05
1015667,4.922873343328856e-07,4.923203960061073e-07,3.3061673221754007e-11,6.715930091225472e-05
1020944,4.897428262469637e-07,4.897592589259148e-07,1.6432678951114366e-11,3.355368995814106e-05
1026249,4.872111933847257e-07,4.871981218457222e-07,1.307153900346788e-11,2.6829307661546186e-05
1031581,4.846929131109264e-07,4.846369847655296e-07,5.592834539675656e-11,0.00011538923694549017
1036940,4.821879761605144e-07,4.82192263007164e-07,4.286846649648053e-12,8.890405529774173e-06
1042328,4.796954509519892e-07,4.797475412487984e-07,5.2090296809200486e-11,0.00010859034978510563
1047743,4.772162639119384e-07,4.771864041686058e-07,2.985974333260834e-11,6.257067411708838e-05
1053187,4.747494984270479e-07,4.7474168241024017e-07,7.816016807704599e-12,1.6463454587315678e-05
1058659,4.72295611712448e-07,4.721805453300476e-07,1.1506638240040834e-10,0.00024363212265132212
1064159,4.6985459879575293e-07,4.698522388935089e-07,2.359902244018113e-12,5.022622424185251e-06
1069688,4.6742601581011543e-07,4.675239324569702e-07,9.791664685478073e-11,0.00020948052428163916
1075246,4.6500986750928804e-07,4.6496279537677765e-07,4.707213251038697e-11,0.00010122824438654898
1080832,4.626065845569829e-07,4.6263448894023895e-07,2.790438325604588e-11,6.0319900726810076e-05
1086448,4.6021530712918994e-07,4.6030618250370026e-07,9.087537451031753e-11,0.00019746273777201273
1092092,4.5783688553701995e-07,4.577450454235077e-07,9.184011351226207e-11,0.00020059570649170867
1097766,4.5547047367097933e-07,4.55416738986969e-07,5.373468401033554e-11,0.00011797621825460448
1103470,4.5311607927709623e-07,4.530884325504303e-07,2.7646726665930786e-11,6.1014666948121814e-05
1109203,4.507741143865446e-07,4.507601261138916e-07,1.3988272652995923e-11,3.103166798304838e-05
1114966,4.4844416780412987e-07,4.484318196773529e-07,1.2348126776961888e-11,2.7535483040009714e-05
1120759,4.4612624123464587e-07,4.461035132408142e-07,2.2727993831660164e-11,5.0945207277565365e-05
1126582,4.43820334427411e-07,4.437752068042755e-07,4.512762313546655e-11,0.00010167993585442038
1132435,4.415264452263508e-07,4.414469003677368e-07,7.954485861397705e-11,0.0001801587639290733
1138319,4.392441837480561e-07,4.39351424574852e-07,1.0724082679591332e-10,0.0002441485414350417
1144233,4.369739380003064e-07,4.370231181383133e-07,4.9180138006913104e-11,0.00011254707370414988
1150178,4.347153223239407e-07,4.346948117017746e-07,2.0510622166101304e-11,4.718173276353305e-05
1156154,4.324683389928215e-07,4.323665052652359e-07,1.018337275856179e-10,0.00023547094296608897
1162161,4.302329883724436e-07,4.302710294723511e-07,3.804109990746325e-11,8.841976541913116e-05
1168199,4.280092689686504e-07,4.279427230358124e-07,6.654593283800727e-11,0.00015547778439088298
1174268,4.257971774755928e-07,4.2584724724292755e-07,5.006976733475957e-11,0.00011759065109732821
1180369,4.2359634995489566e-07,4.2351894080638885e-07,7.740914850680187e-11,0.00018274271842768324
1186502,4.214067907175135e-07,4.2142346501350403e-07,1.6674295990503195e-11,3.9568171082655066e-05
1192666,4.19228853677318e-07,4.193279892206192e-07,9.913554330121921e-11,0.0002364711837738254
1198863,4.1706183275312773e-07,4.169996827840805e-07,6.214996904722474e-11,0.00014901859668375192
1205092,4.149060818592389e-07,4.149042069911957e-07,1.874868043197654e-12,4.518776959827073e-06
1211353,4.127615979816906e-07,4.1280873119831085e-07,4.7133216620238756e-11,0.0001141899267051716
1217646,4.1062837639175565e-07,4.10713255405426e-07,8.487901367037218e-11,0.00020670518295938284
1223973,4.0850574318217515e-07,4.086177796125412e-07,1.1203643036605139e-10,0.0002742591315688998
1230332,4.0639437160044403e-07,4.062894731760025e-07,1.0489842444152677e-10,0.0002581197766800276
1236724,4.0429392491770056e-07,4.041939973831177e-07,9.992753458288215e-11,0.00024716556055900105
1243150,4.022040783492894e-07,4.0209852159023285e-07,1.055567590565503e-10,0.00026244577004234346
1249609,4.0012515914971793e-07,4.002358764410019e-07,1.107172912839625e-10,0.0002767066472881665
1256101,3.9805716260071506e-07,3.9814040064811707e-07,8.323804740200645e-11,0.00020911078915944855
1262627,3.95999768736073e-07,3.9604492485523224e-07,4.51561191592267e-11,0.00011403067053133173
1269187,3.939529793481358e-07,3.939494490623474e-07,3.5302857883806875e-12,8.96118565779643e-06
1275781,3.919167944968009e-07,3.918539732694626e-07,6.282122733832707e-11,0.0001602922564698611
1282410,3.8989090852373574e-07,3.8999132812023163e-07,1.0041959649589317e-10,0.0002575581894846359
1289073,3.878756284554286e-07,3.878958523273468e-07,2.0223871918177486e-11,5.214009449036946e-05
1295770,3.8587094931965213e-07,3.85800376534462e-07,7.057278519015558e-11,0.000182892195731723
1302502,3.8387656986317593e-07,3.83937731385231e-07,6.116152205509009e-11,0.00015932600959962136
1309270,3.8189219946987795e-07,3.818422555923462e-07,4.9943877531753696e-11,0.0001307800410720174
1316072,3.799184239159619e-07,3.7997961044311523e-07,6.118652715331326e-11,0.00016105175032745384
1322910,3.7795466055886533e-07,3.778841346502304e-07,7.05259086349257e-11,0.00018659885958448576
1329783,3.7600119718775865e-07,3.7602148950099945e-07,2.0292313240800883e-11,5.3968746356591475e-05
1336692,3.740577485313969e-07,3.741588443517685e-07,1.0109582037158854e-10,0.00027026794864831667
1343637,3.7212431631454834e-07,3.7206336855888367e-07,6.094775566467717e-11,0.00016378331915606234
1350618,3.702009006247003e-07,3.702007234096527e-07,1.772150475901768e-13,4.786996662923645e-07
1357635,3.682874999539141e-07,3.6833807826042175e-07,5.0578306507642796e-11,0.00013733375831102588
1364689,3.6638384276559194e-07,3.664754331111908e-07,9.15903455988592e-11,0.0002499846742899567
1371779,3.644901984940239e-07,3.6437995731830597e-07,1.1024117571793093e-10,0.00030245305957037527
1378906,3.626062980362217e-07,3.62517312169075e-07,8.89858671466646e-11,0.00024540629224750965
1386070,3.607321419552656e-07,3.6065466701984406e-07,7.747493542155678e-11,0.00021477136747954234
1393272,3.5886747167813296e-07,3.587920218706131e-07,7.544980751985937e-11,0.00021024420844564605
1400511,3.570125475629512e-07,3.5692937672138214e-07,8.317084156905145e-11,0.0002329633569934573
1407787,3.551673655176081e-07,3.550667315721512e-07,1.0063394545693249e-10,0.00028334232034599296
1415101,3.533316703188942e-07,3.534369170665741e-07,1.0524674767987917e-10,0.0002978695557771266
1422454,3.5150521563434616e-07,3.5157427191734314e-07,6.905628299698014e-11,0.00019645877194839705
1429844,3.4968849748639634e-07,3.497116267681122e-07,2.31292817158437e-11,6.614252937142571e-05
1437273,3.4788102190741736e-07,3.478489816188812e-07,3.2040288536131516e-11,9.210128325039386e-05
1444740,3.4608303224105385e-07,3.4598633646965027e-07,9.669577140358184e-11,0.0002794004975552551
1452247,3.4429404915275476e-07,3.443565219640732e-07,6.247281131842084e-11,0.00018145190563750697
1459792,3.4251455001804456e-07,3.424938768148422e-07,2.0673203202332836e-11,6.0357153298286796e-05
1467376,3.40744294577492e-07,3.4063123166561127e-07,1.1306291188073984e-10,0.00033181160676786355
1475000,3.3898305084741865e-07,3.390014171600342e-07,1.836631261553322e-11,5.418062221582923e-05
1482664,3.372308223575558e-07,3.371387720108032e-07,9.205034675259853e-11,0.00027295947063522055
1490367,3.3548783621748453e-07,3.3550895750522614e-07,2.1121287741604798e-11,6.295694049519172e-05
1498110,3.337538632009294e-07,3.336463123559952e-07,1.0755084493423671e-10,0.0003222459926088946
1505894,3.320286819656263e-07,3.320164978504181e-07,1.218411520822626e-11,3.66959719747574e-05
1513718,3.3031251527691774e-07,3.30386683344841e-07,7.416806792325952e-11,0.00022453907888134563
1521582,3.286053594219345e-07,3.2852403819561005e-07,8.132122632446284e-11,0.0002474738283864844
1529488,3.2690678187729916e-07,3.2689422369003296e-07,1.255818726619931e-11,3.841519345081341e-05
1537434,3.252172125762453e-07,3.2526440918445587e-07,4.719660821057507e-11,0.0001451233402952499
1545422,3.2353622505694085e-07,3.236345946788788e-07,9.836962193793229e-11,0.0003040451557491582
1553451,3.218640304714782e-07,3.2177194952964783e-07,9.208094183035756e-11,0.00028608646233465115
1561523,3.202002147902712e-07,3.2014213502407074e-07,5.807976620046898e-11,0.00018138578151332847
1569635,3.1854539431138405e-07,3.1851232051849365e-07,3.3073792890400566e-11,0.00010382756580705832
1577791,3.168987527498571e-07,3.1688250601291656e-07,1.6246736940538683e-11,5.126791064830409e-05
1585988,3.1526089730814503e-07,3.152526915073395e-07,8.205800805553376e-12,2.6028603215998563e-05
1594228,3.1363142536698064e-07,3.136228770017624e-07,8.548365218251597e-12,2.7256086370328293e-05
1602511,3.1201033877455526e-07,3.119930624961853e-07,1.727627836995472e-11,5.5370852253834406e-05
1610837,3.10397637998104e-07,3.103632479906082e-07,3.4390007495789035e-11,0.00011079339300899931
1619206,3.087933221591029e-07,3.0873343348503113e-07,5.988867407176343e-11,0.00019394420077810604
1627619,3.0719720032756607e-07,3.0710361897945404e-07,9.358134811202851e-11,0.0003046295604655323
1636075,3.056094616689047e-07,3.057066351175308e-07,9.71734486261e-11,0.0003179660999219228
1644576,3.040297316754919e-07,3.0407682061195374e-07,4.708893646181426e-11,0.00015488266954126362
1653120,3.024583817266467e-07,3.0244700610637665e-07,1.1375620270074e-11,3.7610530761732905e-05
1661709,3.008950423930753e-07,3.0081719160079956e-07,7.785079227572906e-11,0.00025873072436344237
1670343,2.9933971645342013e-07,2.9942020773887634e-07,8.04912854562102e-11,0.00026889611044558917
1679021,2.9779258270144065e-07,2.9779039323329926e-07,2.1894681413982515e-12,7.352325976477921e-06
1687744,2.962534602403896e-07,2.9616057872772217e-07,9.288151266745037e-11,0.0003135204314308542
1696513,2.94722174247976e-07,2.9476359486579895e-07,4.142061782292837e-11,0.00014054123320927158
1705328,2.931987277520553e-07,2.9313378036022186e-07,6.494739183343179e-11,0.00022151321164106422
1714188,2.9168329261432087e-07,2.9173679649829865e-07,5.350388397777693e-11,0.00018343143173621057
1723094,2.9017569558013543e-07,2.9010698199272156e-07,6.871358741387144e-11,0.00023679994038265474
1732046,2.886759358584924e-07,2.8870999813079834e-07,3.406227230595059e-11,0.00011799484499687482
1741045,2.871838464829794e-07,2.8708018362522125e-07,1.0366285775813494e-10,0.0003609634003710538
1750091,2.856994293439365e-07,2.8568319976329803e-07,1.622958063844017e-11,5.6806486018221434e-05
1759184,2.8422268506305174e-07,2.842862159013748e-07,6.353083832307505e-11,0.00022352486856909898
1768324,2.8275361302564465e-07,2.8265640139579773e-07,9.72116298469252e-11,0.0003438033162748958
1777511,2.812922114124528e-07,2.812594175338745e-07,3.279387857830831e-11,0.00011658295981122398
1786746,2.798383206118614e-07,2.798624336719513e-07,2.411306008990731e-11,8.616782732680979e-05
1796029,2.7839194133277425e-07,2.784654498100281e-07,7.350847725382524e-11,0.00026404671378744147
1805361,2.7695291966535317e-07,2.7706846594810486e-07,1.1554628275168791e-10,0.0004172055051497721
1814741,2.755214104932671e-07,2.7543865144252777e-07,8.27590507393257e-11,0.0003003724849954921
1824169,2.7409741093065524e-07,2.7404166758060455e-07,5.574335005069034e-11,0.00020337058223725076
